Source_URL,Username,Review,Cleaned_Review,Rating,Date,Sentiment
https://www.tokopedia.com/digitalauthorized/apple-macbook-pro-2024-14-inch-m4-m4-pro-m4-max-1tb-512-ssd-ram-16gb-24gb-36gb-1731551518740482012/review,Raymond,they gave a bad service not recommended,they gave a bad service not recommended,1,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/digitalauthorized/apple-macbook-pro-2024-14-inch-m4-m4-pro-m4-max-1tb-512-ssd-ram-16gb-24gb-36gb-1731551518740482012/review,Raymond,bad service not recommended,bad service not recommended,1,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/digitalauthorized/apple-macbook-pro-2024-14-inch-m4-m4-pro-m4-max-1tb-512-ssd-ram-16gb-24gb-36gb-1731551518740482012/review,f***i,"Selama saya belanja laptop di tokopedia, jujur toko ini yang pelayanannya paling kurang. Sebelum beli, saya sudah chat tokonya selama 3 hari tentang macbooknya, tetapi sa... ",selama saya belanja laptop di tokopedia jujur toko ini yang pelayanannya paling kurang sebelum beli saya sudah chat tokonya selama  hari tentang macbooknya tetapi sa,1,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/digitalauthorized/apple-macbook-pro-2024-14-inch-m4-m4-pro-m4-max-1tb-512-ssd-ram-16gb-24gb-36gb-1731551518740482012/review,A***n,"Barang sudah sampai dengan baik, packing aman dan berfungsi dengan baik. Tapi .......

Saya di chat toko bahwa barang habis, ada lagi tapi harga naik 400rb dan minta tran... ","barang sudah sampai dengan baik packing aman dan berfungsi dengan baik tapi 

saya di chat toko bahwa barang habis ada lagi tapi harga naik rb dan minta tran",3,Lebih dari 1 tahun lalu,netral
https://www.tokopedia.com/specialistlaptop/laptop-lenovo-thinkpad-x1-yoga-3rd-core-i7-8th-gen-ram-16gb-ssd-win-10-x1-yoga-core-i7-ram-16-nvme-256/review,Asbulan,"sangat disayangkan. leptop bagus tp beberapa fungsi tidak bekerja. sensor fingerprint bermasalah, tidak dapat bekerja, lampu capslock tidak berfungsi. sdh komunikasi dgn... ",sangat disayangkan leptop bagus tp beberapa fungsi tidak bekerja sensor fingerprint bermasalah tidak dapat bekerja lampu capslock tidak berfungsi sdh komunikasi dgn,1,2 bulan lalu,negatif
https://www.tokopedia.com/laptopchoice/laptop-lenovo-thinkpad-x260-core-i3-i5-i7-layar-12-5-inch-mulus-x260-i5gen6-ram4gb-ssd128gb-aa23/review,Wisnu,"laptop hidup, fungsi lainnya belum dicoba mudah mudahan aman",laptop hidup fungsi lainnya belum dicoba mudah mudahan aman,2,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/collinsofficial/collins-x-ww-acer-aspire-lite-al14-32p-intel-n150-i3-n355-8gb-ddr5-256gb-512gb-ssd-14-wuxga-w11-ohs-1732366248029553863/review,Zero,"beneran ga usah beli disini kalo ga mau nyesel, official/mall lain masih banyak kok, yang mau coba2 semoga beruntung...",beneran ga usah beli disini kalo ga mau nyesel officialmall lain masih banyak kok yang mau coba semoga beruntung,1,8 bulan lalu,negatif
https://www.tokopedia.com/collinsofficial/collins-x-ww-acer-aspire-lite-al14-32p-intel-n150-i3-n355-8gb-ddr5-256gb-512gb-ssd-14-wuxga-w11-ohs-1732366248029553863/review,S***y,"HATI HATI BERURUSAN DENGAN COLLINS OFFICIAL !
Type Acer yg sudah tidak ada masih di posting di Toped, masih bisa dibeli dan kemudian dikirim type Acer yg lebih rendah leb... ","hati hati berurusan dengan collins official 
type acer yg sudah tidak ada masih di posting di toped masih bisa dibeli dan kemudian dikirim type acer yg lebih rendah leb",1,11 bulan lalu,negatif
https://www.tokopedia.com/collinsofficial/collins-x-ww-acer-aspire-lite-al14-32p-intel-n150-i3-n355-8gb-ddr5-256gb-512gb-ssd-14-wuxga-w11-ohs-1732366248029553863/review,a***c,Lebih dari 1 tahun lalu,lebih dari  tahun lalu,1,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/collinsofficial/collins-x-ww-acer-aspire-lite-al14-32p-intel-n150-i3-n355-8gb-ddr5-256gb-512gb-ssd-14-wuxga-w11-ohs-1732366248029553863/review,B***X,"udah 3 minggu office home and student masih terblokir kasih bintang 3 dlu sampai officenya pulih baru info lagi, trus juga waktu beli masa dikenakan biaya tambahan alasan... ",udah  minggu office home and student masih terblokir kasih bintang  dlu sampai officenya pulih baru info lagi trus juga waktu beli masa dikenakan biaya tambahan alasan,3,Lebih dari 1 tahun lalu,netral
https://www.tokopedia.com/collinsofficial/collins-x-ww-acer-aspire-lite-al14-32p-intel-n150-i3-n355-8gb-ddr5-256gb-512gb-ssd-14-wuxga-w11-ohs-1732366248029553863/review,Purnomo,"Laptop tidak sesuai, yang saya pesan adalah ACER Aspire Lite 14 AL14-51M. Laptop yang saya terima Acer Lite 14 AL1-14M-RBID fitur charger berbeda",laptop tidak sesuai yang saya pesan adalah acer aspire lite  alm laptop yang saya terima acer lite  almrbid fitur charger berbeda,3,8 bulan lalu,netral
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,L***p,👎,,1,11 bulan lalu,negatif
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,T***S,"Laptop jauh dari grade A, tidak sesuai deskripsi dan baru beberapa menit coba udah mati total. Tidak berfungsi sama sekali. Pelayanan kurang respon, hanya menekankan kita... ",laptop jauh dari grade a tidak sesuai deskripsi dan baru beberapa menit coba udah mati total tidak berfungsi sama sekali pelayanan kurang respon hanya menekankan kita,1,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,T***S,Lebih dari 1 tahun lalu,lebih dari  tahun lalu,1,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,i***0,Lebih dari 1 tahun lalu,lebih dari  tahun lalu,1,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,P***h,Knpa barangnya begini leptop bekas tulisan jepang anjirLa,knpa barangnya begini leptop bekas tulisan jepang anjirla,1,3 minggu lalu,negatif
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,Q***s,"Bnyk yg lecet, bhkn layarnya terbuka, keyboard nya juga bnyk yg gak berfungsi, dan responnya lambat!! Deskripsi barang tdk sesuai dengan yang dtng",bnyk yg lecet bhkn layarnya terbuka keyboard nya juga bnyk yg gak berfungsi dan responnya lambat deskripsi barang tdk sesuai dengan yang dtng,1,4 bulan lalu,negatif
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,s***p,"cromebook yang datang tidak bisa di masukan akun dan hanya bisa masuk mode tamu, minta penyelesaian gimana tidak ada tanggapan",cromebook yang datang tidak bisa di masukan akun dan hanya bisa masuk mode tamu minta penyelesaian gimana tidak ada tanggapan,1,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,M***u,Dak ad suaranya sepertinya speker rusak,dak ad suaranya sepertinya speker rusak,1,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,S***o,Sandi nya berapa..?????,sandi nya berapa,1,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,E****,Sangat mengecewakan  msak layarnya mau lepas GK usah beli ditokoh ini ckup saya yg jadi korbannya😤😤😤😤,sangat mengecewakan  msak layarnya mau lepas gk usah beli ditokoh ini ckup saya yg jadi korbannya,1,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,@****,"Jujur ini saya kecewa,,ini cromebook yang apa gado2 lah karena barang second,intinya belum windows dengan harga 1,7",jujur ini saya kecewaini cromebook yang apa gado lah karena barang secondintinya belum windows dengan harga,1,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,D***s,"Aku sangat kecewa bangat tidak sesuai yg di inginkan katanya barang bisa di balik tapi ternyata proses pengembaliannya ribet dan di persulit saya sangat kecewa
Sebenarnya... ","aku sangat kecewa bangat tidak sesuai yg di inginkan katanya barang bisa di balik tapi ternyata proses pengembaliannya ribet dan di persulit saya sangat kecewa
sebenarnya",1,7 bulan lalu,negatif
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,U***q,KK apakah barangnya bisa di retur soalnya saya kira leptop tidak mendukung untuk aplikasi word Exel dan ppt,kk apakah barangnya bisa di retur soalnya saya kira leptop tidak mendukung untuk aplikasi word exel dan ppt,1,10 bulan lalu,negatif
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,P***r,"Bagus, tapi agak kecewa bagian atas lecet, bawah juga, bawah ya baut ya kendor gak bisa di kencangin",bagus tapi agak kecewa bagian atas lecet bawah juga bawah ya baut ya kendor gak bisa di kencangin,2,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,m***i,Lebih dari 1 tahun lalu,lebih dari  tahun lalu,2,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,z****,Kybor ada beberapa yg ngk aktif. Yg di live merek beda sama yg kirim.  D hbng servis ngk respon.kecewa padahal butuh untk anak sekolah. Ngk amanah.,kybor ada beberapa yg ngk aktif yg di live merek beda sama yg kirim  d hbng servis ngk responkecewa padahal butuh untk anak sekolah ngk amanah,2,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,u***3,Barang sudah diterimah namun kecewa tombol volume tidak berfungsi mf ya,barang sudah diterimah namun kecewa tombol volume tidak berfungsi mf ya,2,Lebih dari 1 tahun lalu,negatif
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,X***y,Kualitas pengerjaan: Barang sudah aku terima bagus cuman barang ku intalkan ke tukang instal tapi dak bisa di masukan aplikasi tlg Ki beri rrurorialnya kami kesulitan ben... ,kualitas pengerjaan barang sudah aku terima bagus cuman barang ku intalkan ke tukang instal tapi dak bisa di masukan aplikasi tlg ki beri rrurorialnya kami kesulitan ben,2,1 bulan lalu,negatif
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,B***b,"Bro ini leptony minta sandi...
Kemudia leptony belum di instal
Apakh bawahn kosong belum di instal","bro ini leptony minta sandi
kemudia leptony belum di instal
apakh bawahn kosong belum di instal",2,2 bulan lalu,negatif
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,M***n,"Saya kira laptop baru ternyata second ya, karena pada saat live tidak menyebutkan laptop second",saya kira laptop baru ternyata second ya karena pada saat live tidak menyebutkan laptop second,2,10 bulan lalu,negatif
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,R***o,bagus sesuai tapi ko gada word sama excel nya?,bagus sesuai tapi ko gada word sama excel nya,3,8 bulan lalu,netral
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,R***q,"Sudah sampai kemasan bagus lengkap, tapi kabel charger cacat mau putus dan tidak bisa login karena di Pasword",sudah sampai kemasan bagus lengkap tapi kabel charger cacat mau putus dan tidak bisa login karena di pasword,3,6 bulan lalu,netral
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,R***z,Lebih dari 1 tahun lalu,lebih dari  tahun lalu,3,Lebih dari 1 tahun lalu,netral
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,ð***,Lebih dari 1 tahun lalu,lebih dari  tahun lalu,3,Lebih dari 1 tahun lalu,netral
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,ð***w,Lebih dari 1 tahun lalu,lebih dari  tahun lalu,3,Lebih dari 1 tahun lalu,netral
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,T***j,Keyboard ketikan nya udh tidak bisa digunakan..ada beberapa angka keyboard yg tidak pungsi..,keyboard ketikan nya udh tidak bisa digunakanada beberapa angka keyboard yg tidak pungsi,3,9 bulan lalu,netral
https://www.tokopedia.com/happygsrlaptop2/laptop-l37-yoga-touchscreen-4gb-12-slim-os-chromebook-1730001390112246548/review,J***r,5 bulan lalu,bulan lalu,3,5 bulan lalu,netral
